STATE,STATE CODE,LGA,WARD,WARD CODE
KATSINA,"""04",BAKORI,Bakori B,40102
KATSINA,"""04",BAKORI,Barde/Kwant.,40103
KATSINA,"""04",BAKORI,Dawa Musa,40104
KATSINA,"""04",BAKORI,Guga,40105
KATSINA,"""04",BAKORI,Jargaba,40106
KATSINA,"""04",BAKORI,Kabomo,40107
KATSINA,"""04",BAKORI,Kakumi,40108
KATSINA,"""04",BAKORI,Kandarawa,40109
KATSINA,"""04",BAKORI,Kurami/Yank.,40110
KATSINA,"""04",BAKORI,Tsiga,40111
KATSINA,"""04",BATAGARAWA,Ajiwa,40201
KATSINA,"""04",BATAGARAWA,Bakiyawa,40202
KATSINA,"""04",BATAGARAWA,BARAWA,40203
KATSINA,"""04",BATAGARAWA,Batagarawa,40204
KATSINA,"""04",BATAGARAWA,Dabaibayawa,40205
KATSINA,"""04",BATAGARAWA,Dandagoro,40206
KATSINA,"""04",BATAGARAWA,Jino,40207
KATSINA,"""04",BATAGARAWA,Kayauki,40208
KATSINA,"""04",BATAGARAWA,Tsanni,40209
KATSINA,"""04",BATAGARAWA,Yargamji,40210
KATSINA,"""04",BATSARI,A/KAGARA,40301
KATSINA,"""04",BATSARI,BATSARI,40302
KATSINA,"""04",BATSARI,D/M.ABU,40303
KATSINA,"""04",BATSARI,DAN-ALHAJI/Y,40304
KATSINA,"""04",BATSARI,KANDAWA,40305
KATSINA,"""04",BATSARI,KARARE,40306
KATSINA,"""04",BATSARI,MADOGARA,40307
KATSINA,"""04",BATSARI,MANAWA,40308
KATSINA,"""04",BATSARI,RUMAH,40309
KATSINA,"""04",BATSARI,WAGINI,40310
KATSINA,"""04",BATSARI,YAU-YAU/M,40311
KATSINA,"""04",BAURE ,B/MUTUM,40401
KATSINA,"""04",BAURE ,BAURE ,40402
KATSINA,"""04",BAURE ,DANKUM,40403
KATSINA,"""04",BAURE ,FASKI ,40404
KATSINA,"""04",BAURE ,GARKI,40405
KATSINA,"""04",BAURE ,HUI,40406
KATSINA,"""04",BAURE ,MAIBARA,40407
KATSINA,"""04",BAURE ,MUDURI ,40408
KATSINA,"""04",BAURE ,TARAMNAWA,40409
KATSINA,"""04",BAURE ,UNG. RAI,40410
KATSINA,"""04",BAURE ,YANDUNA,40411
KATSINA,"""04",BAURE ,YANMAULU ,40412
KATSINA,"""04",BINDAWA,BAURE,40501
KATSINA,"""04",BINDAWA,BINDAWA,40502
KATSINA,"""04",BINDAWA,DALLAJI,40503
KATSINA,"""04",BINDAWA,DORO ,40504
KATSINA,"""04",BINDAWA,GAIWA ,40505
KATSINA,"""04",BINDAWA,GIREMAWA,40506
KATSINA,"""04",BINDAWA,JIBAWA ,40507
KATSINA,"""04",BINDAWA,KAMRI ,40508
KATSINA,"""04",BINDAWA,SHIBDAWA,40509
KATSINA,"""04",BINDAWA,TAMA,40510
KATSINA,"""04",BINDAWA,YANGORA,40511
KATSINA,"""04",CHARANCHI,BANYE,40601
KATSINA,"""04",CHARANCHI,CHARANCHI,40602
KATSINA,"""04",CHARANCHI,DOKA,40603
KATSINA,"""04",CHARANCHI,GANUWA,40604
KATSINA,"""04",CHARANCHI,KODA,40605
KATSINA,"""04",CHARANCHI,KURAYE,40606
KATSINA,"""04",CHARANCHI,MAJE/MAYYA,40607
KATSINA,"""04",CHARANCHI,RADDA,40608
KATSINA,"""04",CHARANCHI,SAFANA,40609
KATSINA,"""04",CHARANCHI,TSAKATSA,40610
KATSINA,"""04",DANDUME ,DANDUME A,40701
KATSINA,"""04",DANDUME ,DANDUME B,40702
KATSINA,"""04",DANDUME ,DANSODA,40703
KATSINA,"""04",DANDUME ,DANTANKARI,40704
KATSINA,"""04",DANDUME ,MAGAJI WANDO,40705
KATSINA,"""04",DANDUME ,MAHUTA,40706
KATSINA,"""04",DANDUME ,MAHUTA A,40707
KATSINA,"""04",DANDUME ,MAHUTA B,40708
KATSINA,"""04",DANDUME ,MAIKWAMA,40709
KATSINA,"""04",DANDUME ,TUMBURKAI A,40710
KATSINA,"""04",DANDUME ,TUMBURKAI B,40711
KATSINA,"""04",DANJA ,DABAI,40801
KATSINA,"""04",DANJA ,"DANJA ""A""",40802
KATSINA,"""04",DANJA ,"DANJA ""B""",40803
KATSINA,"""04",DANJA ,JIBA,40804
KATSINA,"""04",DANJA ,"KAHUTA ""A""",40805
KATSINA,"""04",DANJA ,"KAHUTA ""B""",40806
KATSINA,"""04",DANJA ,TANDAMA,40807
KATSINA,"""04",DANJA ,Tsangamawa,40808
KATSINA,"""04",DANJA ,"YAKAJI ""A""",40809
KATSINA,"""04",DANJA ,"YAKAJI ""B""",40810
KATSINA,"""04",DANMUSA,DAN ALI,40901
KATSINA,"""04",DANMUSA,DANDIRE  A,40902
KATSINA,"""04",DANMUSA,DANDIRE  B,40903
KATSINA,"""04",DANMUSA,"DANMUSA  ""A""",40904
KATSINA,"""04",DANMUSA,"DANMUSA ""B""",40905
KATSINA,"""04",DANMUSA,"MAIDABINO ""A""",40906
KATSINA,"""04",DANMUSA,"MAIDABINO ""B""",40907
KATSINA,"""04",DANMUSA,"MARA ""A""",40908
KATSINA,"""04",DANMUSA,"MARA ""B""",40909
KATSINA,"""04",DANMUSA,"YANTUMAKI ""A""",40910
KATSINA,"""04",DANMUSA,"YANTUMAKI ""B""",40911
KATSINA,"""04",DAURA,KUSUGU,41001
KATSINA,"""04",DAURA,"MADOBI ""A""",41002
KATSINA,"""04",DAURA,"MADOBI ""B""",41003
KATSINA,"""04",DAURA,"MAZOJI ""A""",41004
KATSINA,"""04",DAURA,"MAZOJI ""B""",41005
KATSINA,"""04",DAURA,"S/YARA ""A""",41006
KATSINA,"""04",DAURA,"S/YARA""B""",41007
KATSINA,"""04",DAURA,SABON GARI,41008
KATSINA,"""04",DAURA,TUDUN WADA,41009
KATSINA,"""04",DAURA,"UBANDAWAKI ""A""",41010
KATSINA,"""04",DAURA,"UBANDAWAKI ""B""",41011
KATSINA,"""04",DUTSI,DAN AUNAI,41101
KATSINA,"""04",DUTSI,"DUTSI ""A""",41102
KATSINA,"""04",DUTSI,"DUTSI ""B""",41103
KATSINA,"""04",DUTSI,KAYAWA,41104
KATSINA,"""04",DUTSI,R/KAYA A,41105
KATSINA,"""04",DUTSI,R/KAYA B,41106
KATSINA,"""04",DUTSI,"SIRIKA ""A""",41107
KATSINA,"""04",DUTSI,"SIRKA ""B""",41108
KATSINA,"""04",DUTSI,"YAMEL ""A""",41109
KATSINA,"""04",DUTSI,"YAMEL""B""",41110
KATSINA,"""04",DUTSINMA,BAGAGGADI,41201
KATSINA,"""04",DUTSINMA,DABAWA,41202
KATSINA,"""04",DUTSINMA,DUTSINMA A,41203
KATSINA,"""04",DUTSINMA,DUTSINMA B,41204
KATSINA,"""04",DUTSINMA,KAROFI A,41205
KATSINA,"""04",DUTSINMA,KAROFI B,41206
KATSINA,"""04",DUTSINMA,KUKI A ,41207
KATSINA,"""04",DUTSINMA,KUKI B,41208
KATSINA,"""04",DUTSINMA,KUTAWA,41209
KATSINA,"""04",DUTSINMA,MAKERA,41210
KATSINA,"""04",DUTSINMA,SHEMA,41211
KATSINA,"""04",FASKARI,DAUDAWA,41301
KATSINA,"""04",FASKARI,FASKARI,41302
KATSINA,"""04",FASKARI,MAI GORA,41303
KATSINA,"""04",FASKARI,MAIRUA,41304
KATSINA,"""04",FASKARI,RUWAN GODIYA,41305
KATSINA,"""04",FASKARI,SABON LAYI,41306
KATSINA,"""04",FASKARI,SHEME,41307
KATSINA,"""04",FASKARI,TAFOKI ,41308
KATSINA,"""04",FASKARI,YANKARA ,41309
KATSINA,"""04",FASKARI,YAR MALAMAI,41310
KATSINA,"""04",FUNTUA,ANGUWAN MUSA,41401
KATSINA,"""04",FUNTUA,ANGUWAR IBRAHIM,41402
KATSINA,"""04",FUNTUA,DANDUTSE,41403
KATSINA,"""04",FUNTUA,DUKKE,41404
KATSINA,"""04",FUNTUA,GOYA,41405
KATSINA,"""04",FUNTUA,MAIGAMJI,41406
KATSINA,"""04",FUNTUA,MAKERA,41407
KATSINA,"""04",FUNTUA,MASKA,41408
KATSINA,"""04",FUNTUA,NASARAWA,41409
KATSINA,"""04",FUNTUA,S/GARI,41410
KATSINA,"""04",FUNTUA,TUDUN IYA,41411
KATSINA,"""04",INGAWA,AGAYAWA,41501
KATSINA,"""04",INGAWA,BARERUWA,41502
KATSINA,"""04",INGAWA,DARA,41503
KATSINA,"""04",INGAWA,DAUNAKA,41504
KATSINA,"""04",INGAWA,DUGUL,41505
KATSINA,"""04",INGAWA,INGAWA,41506
KATSINA,"""04",INGAWA,KANDAWA,41507
KATSINA,"""04",INGAWA,KURFEJI,41508
KATSINA,"""04",INGAWA,MANOMAWA,41509
KATSINA,"""04",INGAWA,YANDOMA,41510
KATSINA,"""04",INGAWA,YAYA,41511
KATSINA,"""04",JIBIA,BUGAJE,41601
KATSINA,"""04",JIBIA,FARFARU,41602
KATSINA,"""04",JIBIA,FARU,41603
KATSINA,"""04",JIBIA,GANGARA,41604
KATSINA,"""04",JIBIA,GURBI,41605
KATSINA,"""04",JIBIA,JIBIA A,41606
KATSINA,"""04",JIBIA,JIBIA B,41607
KATSINA,"""04",JIBIA,KUSA,41608
KATSINA,"""04",JIBIA,MAZANYA,41609
KATSINA,"""04",JIBIA,RIKO,41610
KATSINA,"""04",JIBIA,YANGAYYA,41611
KATSINA,"""04",KAFUR,DANTUTTURE,41701
KATSINA,"""04",KAFUR,DUTSEN KURA,41702
KATSINA,"""04",KAFUR,GAMZAGO,41703
KATSINA,"""04",KAFUR,GOZAKI,41704
KATSINA,"""04",KAFUR,KAFUR ,41705
KATSINA,"""04",KAFUR,KURINGAFA,41706
KATSINA,"""04",KAFUR,MAHUTA,41707
KATSINA,"""04",KAFUR,MASARI,41708
KATSINA,"""04",KAFUR,RUGOJI,41709
KATSINA,"""04",KAFUR,S/KASA,41710
KATSINA,"""04",KAITA,ABDALLAWA,41801
KATSINA,"""04",KAITA,BAAWA,41802
KATSINA,"""04",KAITA,DANKABA,41803
KATSINA,"""04",KAITA,DANKAMA,41804
KATSINA,"""04",KAITA,GAFIYA,41805
KATSINA,"""04",KAITA,GIRKA,41806
KATSINA,"""04",KAITA,KAITA,41807
KATSINA,"""04",KAITA,MATSAI,41808
KATSINA,"""04",KAITA,YANDAKI,41809
KATSINA,"""04",KAITA,YANHOHO,41810
KATSINA,"""04",KANKARA,BURDUGAU,41901
KATSINA,"""04",KANKARA,DAN MURABU,41902
KATSINA,"""04",KANKARA,GUNDAWA,41903
KATSINA,"""04",KANKARA,GURBI,41904
KATSINA,"""04",KANKARA,KANKARA,41905
KATSINA,"""04",KANKARA,KETARE,41906
KATSINA,"""04",KANKARA,KUKASHEKA,41907
KATSINA,"""04",KANKARA,MABAI,41908
KATSINA,"""04",KANKARA,YARGOJE,41909
KATSINA,"""04",KANKARA,YARTSAMIYA,41910
KATSINA,"""04",KANKARA,ZANGO,41911
KATSINA,"""04",KANKIA,FAKUWA/K/DANGI,42001
KATSINA,"""04",KANKIA,GACHI,42002
KATSINA,"""04",KANKIA,GALADIMA A,42003
KATSINA,"""04",KANKIA,GALADIMA B,42004
KATSINA,"""04",KANKIA,KAFINSOLI,42005
KATSINA,"""04",KANKIA,KUNDURU/GYAZA,42006
KATSINA,"""04",KANKIA,RIMAYE,42007
KATSINA,"""04",KANKIA,SUKUNTUNI,42008
KATSINA,"""04",KANKIA,TAFASHIYA/NASARAWA,42009
KATSINA,"""04",KANKIA,TSA/MAGAM,42010
KATSINA,"""04",KATSINA,AREWA 1,42101
KATSINA,"""04",KATSINA,AREWA 2,42102
KATSINA,"""04",KATSINA,GABAS 1,42103
KATSINA,"""04",KATSINA,GABAS 2,42104
KATSINA,"""04",KATSINA,GABAS 3,42105
KATSINA,"""04",KATSINA,KUDU 1,42106
KATSINA,"""04",KATSINA,KUDU 2,42107
KATSINA,"""04",KATSINA,KUDU 3,42108
KATSINA,"""04",KATSINA,SHINKAFI 1 ,42109
KATSINA,"""04",KATSINA,SHINKAFI 2,42110
KATSINA,"""04",KATSINA,YAMMA 1,42111
KATSINA,"""04",KATSINA,YAMMA 2,42112
KATSINA,"""04",KURFI,BARKIYA,42201
KATSINA,"""04",KURFI,BIRCHI,42202
KATSINA,"""04",KURFI,KURFI 'A',42204
KATSINA,"""04",KURFI,KURFI 'B',42203
KATSINA,"""04",KURFI,RAWAYAU 'A',42205
KATSINA,"""04",KURFI,RAWAYAU B          ,42206
KATSINA,"""04",KURFI,TSAURI A,42207
KATSINA,"""04",KURFI,TSAURI 'B',42208
KATSINA,"""04",KURFI,WURMA  A,42209
KATSINA,"""04",KURFI,WURMA 'B',42210
KATSINA,"""04",KUSADA,BAURANYA,42301
KATSINA,"""04",KUSADA,BOKO,42302
KATSINA,"""04",KUSADA,DUDUNI,42303
KATSINA,"""04",KUSADA,KAFARDA,42304
KATSINA,"""04",KUSADA,KAIKAI,42305
KATSINA,"""04",KUSADA,KOFA,42306
KATSINA,"""04",KUSADA,KUSADA,42307
KATSINA,"""04",KUSADA,MAWASHI,42308
KATSINA,"""04",KUSADA,YASHE A,42309
KATSINA,"""04",KUSADA,YASHE B,42310
KATSINA,"""04",MAI'ADUA,BUMBUM A,42401
KATSINA,"""04",MAI'ADUA,BUMBUM B,42402
KATSINA,"""04",MAI'ADUA,DANYASHE ,42403
KATSINA,"""04",MAI'ADUA,KOZA,42404
KATSINA,"""04",MAI'ADUA,MAI'ADUA A,42405
KATSINA,"""04",MAI'ADUA,MAI'ADUA B,42406
KATSINA,"""04",MAI'ADUA,MAI'ADUA C,42407
KATSINA,"""04",MAI'ADUA,MAIKONI A,42408
KATSINA,"""04",MAI'ADUA,MAIKONI B,42409
KATSINA,"""04",MAI'ADUA,NATSALLE ,42410
KATSINA,"""04",MALUMFASHI,BORINDAWA ,42501
KATSINA,"""04",MALUMFASHI,DANSARAI ,42502
KATSINA,"""04",MALUMFASHI,DAYI ,42503
KATSINA,"""04",MALUMFASHI,GORA DAN SAKA,42504
KATSINA,"""04",MALUMFASHI,KARFI ,42505
KATSINA,"""04",MALUMFASHI,MAKAURACHI,42506
KATSINA,"""04",MALUMFASHI,MALUMFASHI A,42507
KATSINA,"""04",MALUMFASHI,MALUMFASHI B,42508
KATSINA,"""04",MALUMFASHI,NA_ALMA,42509
KATSINA,"""04",MALUMFASHI,RUWAN SANYI,42510
KATSINA,"""04",MALUMFASHI,YABA,42511
KATSINA,"""04",MALUMFASHI,YARMAMA,42512
KATSINA,"""04",MANI,BAGIWA,42601
KATSINA,"""04",MANI,BUJAWA/GEWAYAU,42602
KATSINA,"""04",MANI,DUWAN/MAKAU,42603
KATSINA,"""04",MANI,HAMCHETA,42604
KATSINA,"""04",MANI,JANI,42605
KATSINA,"""04",MANI,KWATTA,42606
KATSINA,"""04",MANI,MACHIKA,42607
KATSINA,"""04",MANI,MAGAMI,42608
KATSINA,"""04",MANI,MANI,42609
KATSINA,"""04",MANI,MUDURU,42610
KATSINA,"""04",MANI,T/TAKUSHEYI,42611
KATSINA,"""04",MASHI,BAMLE,42701
KATSINA,"""04",MASHI,DOGURU A,42702
KATSINA,"""04",MASHI,DOGURU B,42703
KATSINA,"""04",MASHI,GALLU,42704
KATSINA,"""04",MASHI,GANA JIGAWA,42705
KATSINA,"""04",MASHI,KARAU,42706
KATSINA,"""04",MASHI,MAJIGIRI,42707
KATSINA,"""04",MASHI,MASHI,42708
KATSINA,"""04",MASHI,SONKAYA,42709
KATSINA,"""04",MASHI,TAMILO A,42710
KATSINA,"""04",MASHI,TAMILO B,42711
KATSINA,"""04",MATAZU,DISSI,42801
KATSINA,"""04",MATAZU,GWARJO,42802
KATSINA,"""04",MATAZU,KARADUWA,42803
KATSINA,"""04",MATAZU,KOGARI,42804
KATSINA,"""04",MATAZU,MATAZU 'A,42805
KATSINA,"""04",MATAZU,MATAZU 'B,42806
KATSINA,"""04",MATAZU,MAZOJI 'A',42807
KATSINA,"""04",MATAZU,MAZOJI 'B',42808
KATSINA,"""04",MATAZU,RINJIN IDI,42809
KATSINA,"""04",MATAZU,SAYAYA,42810
KATSINA,"""04",MUSAWA,DANGANI ,42901
KATSINA,"""04",MUSAWA,Danjanku,42902
KATSINA,"""04",MUSAWA,GARU,42903
KATSINA,"""04",MUSAWA,GINGIN,42904
KATSINA,"""04",MUSAWA,JIKAMSHI,42905
KATSINA,"""04",MUSAWA,KIRA,42906
KATSINA,"""04",MUSAWA,KURKUJAN A,42907
KATSINA,"""04",MUSAWA,KURKUJAN B,42908
KATSINA,"""04",MUSAWA,MUSAWA,42909
KATSINA,"""04",MUSAWA,TABANNI,42910
KATSINA,"""04",MUSAWA,TUGE ,42911
KATSINA,"""04",RIMI,ABUKUR,43001
KATSINA,"""04",RIMI,FARDAMI,43002
KATSINA,"""04",RIMI,IYATAWA,43003
KATSINA,"""04",RIMI,KADANDANI,43004
KATSINA,"""04",RIMI,MAGABO/KURABO,43005
KATSINA,"""04",RIMI,MAJE/KARARE,43006
KATSINA,"""04",RIMI,MAKURDA,43007
KATSINA,"""04",RIMI,RIMI,43008
KATSINA,"""04",RIMI,S/GARI,43009
KATSINA,"""04",RIMI,TSAGERO,43010
KATSINA,"""04",SABUWA,D/ MUAZU,43101
KATSINA,"""04",SABUWA,DAMARI,43102
KATSINA,"""04",SABUWA,GAMJI ,43103
KATSINA,"""04",SABUWA,GAZARI,43104
KATSINA,"""04",SABUWA,MACHIKA,43105
KATSINA,"""04",SABUWA,MAIBAKKO,43106
KATSINA,"""04",SABUWA,RAFIN IWA,43107
KATSINA,"""04",SABUWA,SABUWA A,43108
KATSINA,"""04",SABUWA,SABUWA B,43109
KATSINA,"""04",SABUWA,SAYAU,43110
KATSINA,"""04",SAFANA,BABBAN DUHU  A,43201
KATSINA,"""04",SAFANA,BABBAN DUHU  B,43202
KATSINA,"""04",SAFANA,BAURE A,43203
KATSINA,"""04",SAFANA,BAURE B,43204
KATSINA,"""04",SAFANA,RUNKA  A,43205
KATSINA,"""04",SAFANA,RUNKA  B,43206
KATSINA,"""04",SAFANA,SAFANA,43207
KATSINA,"""04",SAFANA,TSASKIYA ,43208
KATSINA,"""04",SAFANA,ZAKKA A,43209
KATSINA,"""04",SAFANA,ZAKKA B,43210
KATSINA,"""04",SANDAMU,DANEJI A,43301
KATSINA,"""04",SANDAMU,DANEJI B,43302
KATSINA,"""04",SANDAMU,FAGO A,43303
KATSINA,"""04",SANDAMU,FAGO B,43304
KATSINA,"""04",SANDAMU,KAGARE,43305
KATSINA,"""04",SANDAMU,KARKARKU,43306
KATSINA,"""04",SANDAMU,KATSAYAL,43307
KATSINA,"""04",SANDAMU,KWASARAWA,43308
KATSINA,"""04",SANDAMU,RADE A,43309
KATSINA,"""04",SANDAMU,RADE B,43310
KATSINA,"""04",SANDAMU,SANDAMU,43311
KATSINA,"""04",ZANGO,DARGAJE,43401
KATSINA,"""04",ZANGO,GARNI ,43402
KATSINA,"""04",ZANGO,GWAMBA ,43403
KATSINA,"""04",ZANGO,K/KUDI,43404
KATSINA,"""04",ZANGO,K/MALAMAI,43405
KATSINA,"""04",ZANGO,KANDE,43406
KATSINA,"""04",ZANGO,ROGOGO,43407
KATSINA,"""04",ZANGO,SARA,43408
KATSINA,"""04",ZANGO,YARDAJE,43409
KATSINA,"""04",ZANGO,ZANGO,43410
KEBBI,"""05",ALIERO,D/GALADIMA I,50101
KEBBI,"""05",ALIERO,D/GALADIMA II,50102
KEBBI,"""05",ALIERO,DANWARAI,50103
KEBBI,"""05",ALIERO,J/BIRNI,50104
KEBBI,"""05",ALIERO,J/MAKERA,50105
KEBBI,"""05",ALIERO,K/ZAMA,50106
KEBBI,"""05",ALIERO,RAFIN BUNA,50107
KEBBI,"""05",ALIERO,S/FADA II,50108
KEBBI,"""05",ALIERO,S/FADA1,50109
KEBBI,"""05",ALIERO,SABIYEL,50110
KEBBI,"""05",AREWA,BACHAKA,50201
KEBBI,"""05",AREWA,BUI,50202
KEBBI,"""05",AREWA,CHIBUKE,50203
KEBBI,"""05",AREWA,FALDE,50204
KEBBI,"""05",AREWA,FESKE JAFFEJI,50205
KEBBI,"""05",AREWA,G/DIKKO,50206
KEBBI,"""05",AREWA,GUMUDAI/R/TSAKA,50207
KEBBI,"""05",AREWA,KANGIWA,50208
KEBBI,"""05",AREWA,LEMA/JANTULLU,50209
KEBBI,"""05",AREWA,SARKA,50210
KEBBI,"""05",AREWA,YELDU,50211
KEBBI,"""05",ARGUNDU,ALWASA,50301
KEBBI,"""05",ARGUNDU,DIKKO,50302
KEBBI,"""05",ARGUNDU,FELENDE,50303
KEBBI,"""05",ARGUNDU,GALADIMA,50304
KEBBI,"""05",ARGUNDU,GULMA,50305
KEBBI,"""05",ARGUNDU,GWAZANGE,50306
KEBBI,"""05",ARGUNDU,K/NORTH,50307
KEBBI,"""05",ARGUNDU,K/SOUTH,50308
KEBBI,"""05",ARGUNDU,LAILABA,50309
KEBBI,"""05",ARGUNDU,SAUWA,50310
KEBBI,"""05",ARGUNDU,ZAZZAGAWA,50311
KEBBI,"""05",AUGIE,AUGIE NORTH,50401
KEBBI,"""05",AUGIE,B/TUDU/GUDALE,50402
KEBBI,"""05",AUGIE,BAGAYE / MERA,50403
KEBBI,"""05",AUGIE,BAYAWA NORTH,50404
KEBBI,"""05",AUGIE,BAYAWA SOUTH,50405
KEBBI,"""05",AUGIE,BUBUCHE,50406
KEBBI,"""05",AUGIE,KWAIDO,50407
